,CH-Dav_REF_GPP_WRF,IT-Lav_REF_GPP_WRF,IT-Ren_REF_GPP_WRF,AT-Neu_REF_GPP_WRF,IT-MBo_REF_GPP_WRF,CH-Dav_ALPS_GPP_WRF,IT-Lav_ALPS_GPP_WRF,IT-Ren_ALPS_GPP_WRF,AT-Neu_ALPS_GPP_WRF,IT-MBo_ALPS_GPP_WRF,CH-Dav_SITE_GPP_WRF,IT-Lav_SITE_GPP_WRF,IT-Ren_SITE_GPP_WRF,AT-Neu_SITE_GPP_WRF,IT-MBo_SITE_GPP_WRF,CH-Dav_REF_RECO_WRF,IT-Lav_REF_RECO_WRF,IT-Ren_REF_RECO_WRF,AT-Neu_REF_RECO_WRF,IT-MBo_REF_RECO_WRF,CH-Dav_ALPS_RECO_WRF,IT-Lav_ALPS_RECO_WRF,IT-Ren_ALPS_RECO_WRF,AT-Neu_ALPS_RECO_WRF,IT-MBo_ALPS_RECO_WRF,CH-Dav_SITE_RECO_WRF,IT-Lav_SITE_RECO_WRF,IT-Ren_SITE_RECO_WRF,AT-Neu_SITE_RECO_WRF,IT-MBo_SITE_RECO_WRF,CH-Dav_REF_T2_WRF,IT-Lav_REF_T2_WRF,IT-Ren_REF_T2_WRF,AT-Neu_REF_T2_WRF,IT-MBo_REF_T2_WRF,CH-Dav_ALPS_T2_WRF,IT-Lav_ALPS_T2_WRF,IT-Ren_ALPS_T2_WRF,AT-Neu_ALPS_T2_WRF,IT-MBo_ALPS_T2_WRF,CH-Dav_SITE_T2_WRF,IT-Lav_SITE_T2_WRF,IT-Ren_SITE_T2_WRF,AT-Neu_SITE_T2_WRF,IT-MBo_SITE_T2_WRF,CH-Dav_ALPS_GPP_recalc,IT-Lav_ALPS_GPP_recalc,IT-Ren_ALPS_GPP_recalc,AT-Neu_ALPS_GPP_recalc,IT-MBo_ALPS_GPP_recalc,CH-Dav_SITE_GPP_recalc,IT-Lav_SITE_GPP_recalc,IT-Ren_SITE_GPP_recalc,AT-Neu_SITE_GPP_recalc,IT-MBo_SITE_GPP_recalc,CH-Dav_ALPS_RECO_recalc,IT-Lav_ALPS_RECO_recalc,IT-Ren_ALPS_RECO_recalc,AT-Neu_ALPS_RECO_recalc,IT-MBo_ALPS_RECO_recalc,CH-Dav_SITE_RECO_recalc,IT-Lav_SITE_RECO_recalc,IT-Ren_SITE_RECO_recalc,AT-Neu_SITE_RECO_recalc,IT-MBo_SITE_RECO_recalc,CH-Dav_ALPS_NEE_recalc,IT-Lav_ALPS_NEE_recalc,IT-Ren_ALPS_NEE_recalc,AT-Neu_ALPS_NEE_recalc,IT-MBo_ALPS_NEE_recalc,CH-Dav_SITE_NEE_recalc,IT-Lav_SITE_NEE_recalc,IT-Ren_SITE_NEE_recalc,AT-Neu_SITE_NEE_recalc,IT-MBo_SITE_NEE_recalc
2012-01-12 10:00:00,0.0,-1.5134583,-0.6080212,-0.005438719,-0.04681677,0.0,-1.9513345,-0.7834141,-0.0070395824,-0.055267677,0.0,-1.6905912,-0.6306555,-0.006050741,-0.04664357,0.6054623,1.3052832,0.9922192,0.6208885,0.7656618,1.3472451,2.118311,1.9184072,1.4089416,2.2075877,1.1585636,1.9857336,2.1425886,1.2743418,3.0308568,272.00714,275.52448,274.32846,273.1613,274.93402,272.00714,275.52448,274.32846,273.1613,274.93402,272.00714,275.52448,274.32846,273.1613,274.93402,0.0,2.0136325,0.8012002,0.0072194147,0.057103887,0.0,2.4474145410992807,1.143564350409658,0.007219414860997836,0.057103886339013574,1.3499498,2.12131,1.9213935,1.4116597,2.210441,1.039650878961968,1.3192204829130325,1.6976110965572115,1.5664846481891854,3.030154093772736,1.3499498,0.10767735,1.1201932,1.4044403,2.1533372,1.039650878961968,-1.1281940581862482,0.5540467461475536,1.5592652333281876,2.9730502074337224
2012-01-12 11:00:00,-0.44273224,-1.6380997,-0.66130537,-0.24058375,-0.05050486,-0.56702584,-2.0959194,-0.8456167,-0.30889103,-0.05926954,-0.55766696,-1.8443664,-0.6916034,-0.2698818,-0.050659716,0.9315772,1.318514,0.99879646,0.6712373,0.77046984,1.6745424,2.1312575,1.9278876,1.5436218,2.2257047,1.8758779,2.0083122,2.151755,1.4276437,3.0476007,274.0373,275.5982,274.37018,273.62863,274.98276,274.0373,275.5982,274.37018,273.62863,274.98276,274.0373,275.5982,274.37018,273.62863,274.98276,0.5782195,2.1555166,0.86195576,0.31561753,0.061055973,0.6361219564326087,2.658236505490904,1.247506477268906,0.31561752809632165,0.06105597331776541,1.6772473,2.1342564,1.9308739,1.5463399,2.228558,1.2927905433050364,1.3276815764117091,1.7112276242695206,1.7023861088759689,3.046882277215309,1.0990279,-0.021260193,1.068918,1.2307223,2.167502,0.6566685868724277,-1.3305549290791947,0.4637211470006146,1.3867685807796473,2.9858263038975434
2012-01-12 12:00:00,-0.67337227,-1.5892068,-0.8128905,-0.091317035,-0.054675546,-0.86261153,-2.0350218,-1.0404973,-0.117376946,-0.064204626,-0.8480004,-1.7877806,-0.8491986,-0.10231794,-0.054812044,1.0088508,1.3069425,1.0463103,0.63924414,0.7871402,1.7520963,2.1199348,1.996372,1.4580417,2.2885184,2.0458472,1.9885653,2.2179742,1.3302308,3.105653,274.51834,275.53372,274.67154,273.33167,275.15173,274.51834,275.53372,274.67154,273.33167,275.15173,274.51834,275.53372,274.67154,273.33167,275.15173,0.87905174,2.0938382,1.0605466,0.12004537,0.066135935,0.9544571558417505,2.581903094093923,1.508989042879748,0.1200453727622474,0.06613569328157247,1.754801,2.1229336,1.9993584,1.4607598,2.2913718,1.352772512655042,1.3202816217086035,1.809591348599477,1.6160300220310497,3.10488099463643,0.87574935,0.02909542,0.9388118,1.3407145,2.225236,0.39831535681329155,-1.2616214723853194,0.3006023057197289,1.4959846492688023,3.0387453013548575
2012-01-12 13:00:00,-0.73640275,-1.8952547,-0.58779776,-0.52881813,-0.08029465,-0.95208925,-2.4509997,-0.76011354,-0.68691534,-0.098757364,-0.919401,-2.11074,-0.60730904,-0.58620965,-0.081433475,1.046196,1.4341904,0.99050146,0.744502,0.9043225,1.7895768,2.2444477,1.9159312,1.7396002,2.730064,2.1279902,2.2057157,2.1401944,1.6507194,3.5137274,274.75082,276.24283,274.31757,274.3087,276.33954,274.75082,276.24283,274.31757,274.3087,276.33954,274.75082,276.24283,274.31757,274.3087,276.33954,0.9737028,2.5295262,0.7786006,0.7046328,0.10068566,1.0311138596389746,2.9994668742386867,1.1034611043621516,0.7046327912137006,0.10032700758666636,1.7922815,2.2474465,1.9189177,1.7423183,2.7329173,1.3817608170709748,1.401656608685114,1.6940550611561185,1.9001416364941144,3.512579401619429,0.8185788,-0.2820798,1.1403171,1.0376855,2.6322317,0.35064695743200014,-1.5978102655535726,0.5905939567939669,1.195508845280414,3.4122523940327625
2012-01-12 14:00:00,-1.1728317,-0.9959789,-0.73128307,-0.3622812,-0.027971068,-1.5580593,-1.3192089,-0.9694648,-0.4828753,-0.033685844,-1.4350932,-1.0829868,-0.7362507,-0.39155328,-0.027264232,1.2948116,1.2164079,1.0865827,0.7233025,0.71483815,2.0390942,2.031346,2.0544195,1.6828928,2.0160832,2.6748397,1.8340665,2.2741013,1.5861712,2.8538694,276.29852,275.0292,274.92697,274.1119,274.41885,276.29852,275.0292,274.92697,274.1119,274.41885,276.29852,275.0292,274.92697,274.1119,274.41885,1.6032295,1.3785894,1.0029727,0.5011511,0.035186812,1.5563773662338756,1.6022751352873923,1.3094630558410527,0.5011511008245911,0.035186813298855944,2.0417988,2.034345,2.0574055,1.6856108,2.0189366,1.574743471107995,1.2623847683476257,1.892963943297374,1.8429199688365216,2.853329757708813,0.43856928,0.6557556,1.0544329,1.1844597,1.9837499,0.018366104874119493,-0.3398903669397666,0.5835008874563212,1.3417688680119304,2.8181429444099573
2012-01-12 15:00:00,-0.19533536,0.0,-0.32610762,0.0,-0.023099149,-0.27273583,0.0,-0.45796892,0.0,-0.02900546,-0.22818618,0.0,-0.31066737,0.0,-0.02159792,0.92454255,0.79485154,1.0332999,0.46760938,0.7701869,1.6674823,1.6188505,1.9776194,0.9989296,2.2246382,1.8604047,1.1146744,2.199842,0.8076388,3.0466151,273.9935,272.68002,274.58902,271.73853,274.9799,273.9935,272.68002,274.58902,271.73853,274.9799,273.9935,272.68002,274.58902,271.73853,274.9799,0.28920895,0.0,0.4869749,0.0,0.030951759,0.2670043686613391,0.0,0.5734109606691914,0.0,0.03095175949853249,1.6701871,1.6218493,1.9806057,1.0016476,2.2274916,1.2873300265241407,0.9927994805408669,1.7826571196791523,1.1527545973416908,3.0458976502625212,1.3809781,1.6218493,1.4936309,1.0016476,2.1965399,1.0203256578628017,0.9927994805408669,1.209246159009961,1.1527545973416908,3.014945890763989
2012-01-12 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24988517,0.44041303,0.7260648,0.5311521,0.5493852,0.9903785,1.2720301,1.5347828,1.1689024,1.3926532,0.37644467,0.50981957,1.7716541,1.0011132,2.2776978,269.79358,270.70486,272.64035,272.32834,272.74176,269.79358,270.70486,272.64035,272.32834,272.74176,269.79358,270.70486,272.64035,272.32834,272.74176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930833,1.2750288,1.5377688,1.1716205,1.3955067,0.7636417331881098,0.7661360312770636,1.1466148661738327,1.3242687367365886,2.277689606746614,0.9930833,1.2750288,1.5377688,1.1716205,1.3955067,0.7636417331881098,0.7661360312770636,1.1466148661738327,1.3242687367365886,2.277689606746614
2012-01-12 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22458974,0.93841887,0.6815727,0.31038165,0.92660177,0.9649913,1.7593321,1.4706533,0.5783552,2.814012,0.3208055,1.3596741,1.7096462,0.32891306,3.5913122,269.6361,273.48007,272.35815,270.2791,276.56537,269.6361,273.48007,272.35815,270.2791,276.56537,269.6361,273.48007,272.35815,270.2791,276.56537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96769613,1.7623308,1.4736395,0.5810733,2.8168657,0.7440067042059343,1.0846107500612752,1.0545065766670876,0.7283664784332828,3.5900925872644165,0.96769613,1.7623308,1.4736395,0.5810733,2.8168657,0.7440067042059343,1.0846107500612752,1.0545065766670876,0.7283664784332828,3.5900925872644165
2012-01-12 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7779222,0.698764,0.2698794,0.6592074,0.5539705,1.5203303,1.524828,0.8772543,1.5114424,1.409931,1.5379022,0.9506995,1.1358768,1.391015,2.2936654,273.08075,272.14456,269.74695,273.51697,272.78824,273.08075,272.14456,269.74695,273.51697,272.78824,273.08075,272.14456,269.74695,273.51697,272.78824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.523035,1.527827,0.88024056,1.5141605,1.4127842,1.1735191579528457,0.9313514894283751,0.20221354288801024,1.6699149423190314,2.2936426583327374,1.523035,1.527827,0.88024056,1.5141605,1.4127842,1.1735191579528457,0.9313514894283751,0.20221354288801024,1.6699149423190314,2.2936426583327374
2012-01-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1393942,1.6616658,0.456658,0.87380016,0.99535096,0.87948686,2.4670339,1.1464698,2.0854645,3.0730612,0.1334113,2.5939062,1.3961867,2.0444052,3.8307242,269.10574,277.51047,270.9316,275.50885,277.26224,269.10574,277.51047,270.9316,275.50885,277.26224,269.10574,277.51047,270.9316,275.50885,277.26224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8837683,2.4700327,1.149456,2.0881827,3.0759144,0.679452146399952,1.5471271806006894,0.5888850785603724,2.2491423381023905,3.829283613508103,0.8837683,2.4700327,1.149456,2.0881827,3.0759144,0.679452146399952,1.5471271806006894,0.5888850785603724,2.2491423381023905,3.829283613508103
2012-01-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37219542,1.0090963,1.3446054,0.9128128,0.9683691,1.1131324,1.8284903,2.426324,2.189821,2.9713926,0.6454753,1.4802862,2.6337032,2.1631908,3.7367628,270.555,273.87393,276.5635,275.87097,276.98874,270.555,273.87393,276.5635,275.87097,276.98874,270.555,273.87393,276.5635,275.87097,276.98874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1158371,1.8314891,2.4293098,2.1925392,2.9742463,0.8585824256503725,1.1298089589577653,2.4271262806055502,2.3544451154635873,3.735408860839134,1.1158371,1.8314891,2.4293098,2.1925392,2.9742463,0.8585824256503725,1.1298089589577653,2.4271262806055502,2.3544451154635873,3.735408860839134
2012-01-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9535783,1.2068955,1.2675875,0.32298037,0.5203741,1.6966234,2.0220382,2.3153124,0.612056,1.2833389,1.9242711,1.8178337,2.526364,0.36727357,2.17667,274.17426,274.9762,276.075,270.39606,272.4477,274.17426,274.9762,276.075,270.39606,272.4477,274.17426,274.9762,276.075,270.39606,272.4477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6993282,2.025037,2.3182988,0.6147741,1.2861924,1.309868452233719,1.2563016063413337,2.2676824187979947,0.762372903753366,2.1767548693310603,1.6993282,2.025037,2.3182988,0.6147741,1.2861924,1.309868452233719,1.2563016063413337,2.2676824187979947,0.762372903753366,2.1767548693310603
2012-01-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1214758,0.85276675,0.4502532,1.0930783,0.71955276,1.9384545,1.7174057,0.95250297,3.4412994,0.0,1.6720636,1.9482362,0.7547929,4.1710486,268.1137,274.50018,273.44397,271.57742,278.25284,268.1137,274.50018,273.44397,271.57742,278.25284,268.1137,274.50018,273.44397,271.57742,278.25284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7299184,1.9414533,1.7203921,0.95522106,3.4441528,0.5618395061921031,1.2016757220729737,1.408914810759224,1.1059070192454696,4.169294154864358,0.7299184,1.9414533,1.7203921,0.95522106,3.4441528,0.5618395061921031,1.2016757220729737,1.408914810759224,1.1059070192454696,4.169294154864358
2012-01-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37037668,1.2290199,1.1189836,0.31073344,0.7458062,1.111307,2.0436869,2.1011207,0.5792963,2.1327715,0.6414748,1.8555893,2.319258,0.32998422,2.9617121,270.54367,275.0995,275.13248,270.28238,274.73276,270.54367,275.0995,275.13248,270.28238,274.73276,270.54367,275.0995,275.13248,270.28238,274.73276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1140118,2.046686,2.104107,0.58201426,2.135625,0.8571706822875066,1.270450123615611,1.9600405326277968,0.7293160315411242,2.961073085755345,1.1140118,2.046686,2.104107,0.58201426,2.135625,0.8571706822875066,1.270450123615611,1.9600405326277968,0.7293160315411242,2.961073085755345
2012-02-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18015313,0.0,0.5817918,0.42652526,0.0,0.0013796539,0.0,0.0,0.7000577,0.0,0.9918879,263.3093,266.77393,267.76355,266.71515,268.99908,263.3093,266.77393,267.76355,266.71515,268.99908,263.3093,266.77393,267.76355,266.71515,268.99908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5875669,0.58079505,0.17608209,0.13317992,0.0,0.31780924864020704,0.0063689515581070565,0.17608208316326582,0.9930656760032041,0.0,0.5875669,0.58079505,0.17608209,0.13317992,0.0,0.31780924864020704,0.0063689515581070565,0.17608208316326582,0.9930656760032041
